ID,pcons,proq3,M,N,Meff,ppv,TPR,FPR,tm,fdr
PF09929.6,0.216,0.563314,,119,131.1571311813822,,,,,0.3023614
PF09930.6,0.121,0.476096,,215,1112.6843064480584,,,,,0.450514
PF09931.6,0.188,0.202687,,163,501.9973773770671,,,,,0.3061782
PF09932.6,0.360,0.462227,,74,240.9332148312423,,,,,0.2156973
PF09933.6,0.233,0.32805,,157,96.90393795683278,,,,,0.4591097
PF09935.6,0.190,0.489735,,243,169.5068299347711,,,,,0.3952045
PF09936.6,0.577,0.697762,39869,142,741.531165281728,0.630985915493,0.630985915493,0.369014084507,0.6877,0.0617284
PF09937.6,0.201,0.290164,,280,277.49553511464893,,,,,0.2906907
PF09938.6,0.215,0.25113,3992,100,507.575757480592,0.404,0.404,0.596,0.3114,0.491457
PF09939.6,0.289,0.440773,459,58,114.007168068664,0.531034482759,0.531034482759,0.468965517241,0.3221,0.2165548
PF09940.6,0.362,0.283718,347,92,221.503839828365,0.45652173913,0.45652173913,0.54347826087,0.3277,0.2127781
PF09941.6,0.175,0.317059,1381,92,148.241759386895,0.4,0.4,0.6,0.2121,0.4913495
PF09943.6,0.236,0.2323,,100,1221.910684215374,,,,,0.4551181
PF09945.6,0.150,0.403014,,124,328.6378837353455,,,,,0.5457378
PF09946.6,0.166,0.430676,,105,106.28617166839038,,,,,0.5100539
PF09947.6,0.192,0.553197,,68,60.00945437216728,,,,,0.2698842
PF09948.6,0.138,0.468737,,191,188.60443668454536,,,,,0.4583095
PF09949.6,0.397,0.608434,,98,223.31676829522272,,,,,0.1127707
PF09950.6,0.142,0.427311,6336,199,1181.02654912951,0.413654618474,0.413654618474,0.586345381526,0.3689,0.482151
PF09951.6,0.250,0.248851,,85,491.71534231095666,,,,,0.4278805
PF09952.6,0.168,0.530541,,149,315.89293213739467,,,,,0.3604651
PF09953.6,0.273,0.36585,,56,236.41429841390115,,,,,0.3030518
PF09954.6,0.553,0.640479,,60,198.46305717860545,,,,,0.05232558
PF09955.6,0.150,0.460563,,135,326.14252767443645,,,,,0.4701184
PF09956.6,0.202,0.309354,,105,280.18090283845265,,,,,0.1845387
PF09958.6,0.122,0.498598,,221,27.0,,,,,0.4140444
PF09959.6,0.060,0.179439,,498,36.416666666666664,,,,,0.6307159
PF09960.6,0.026,0.155926,,732,114.6688967443269,,,,,0.6153718
PF09961.6,0.221,0.203637,,112,16.000000000000036,,,,,0.4815085
PF09962.6,0.288,0.375213,,60,277.8382271846118,,,,,0.2139936
PF09963.6,0.260,0.517473,,56,96168.18929412343,,,,,0.380829
PF09964.6,0.296,0.220858,,71,53.797882654091644,,,,,0.3304348
PF09965.6,0.298,0.491934,,150,125.20719107285252,,,,,0.2639812
PF09966.6,0.377,0.457304,1050,111,287.624431724469,0.345323741007,0.345323741007,0.654676258993,0.5595,0.1968553
PF09967.6,0.673,0.540666,49698,94,5869.93027191424,0.621276595745,0.621276595745,0.378723404255,0.6518,0.05015674
PF09968.6,0.307,0.487508,20683,160,1193.00075752873,0.4075,0.4075,0.5925,0.5764,0.3091203
PF09969.6,0.201,0.494466,,122,99.70700657135487,,,,,0.4220065
PF09971.6,0.072,0.282277,,375,469.75126659570253,,,,,0.6296648
PF09972.6,0.049,0.183532,,531,750.8230863267214,,,,,0.6133467
PF09973.6,0.134,0.366038,,234,22.86190476190475,,,,,0.580165
PF09974.6,0.194,0.316871,,119,17.82579365079365,,,,,0.5265638
PF09977.6,0.197,0.463659,,86,293.54302083710684,,,,,0.3359299
PF09979.6,0.188,0.235972,,171,112.09451394908895,,,,,0.3797134
PF09980.6,0.158,0.441094,,146,102.83865023972878,,,,,0.4974581
PF09981.6,0.607,0.739291,3624,87,274.228783447702,0.610091743119,0.610091743119,0.389908256881,0.5458,0.04615385
PF09982.6,0.153,0.195906,861,270,204.142931614067,0.546666666667,0.546666666667,0.453333333333,0.4841,0.2791451
PF09983.6,0.229,0.387215,1838,134,356.49585656882,0.492537313433,0.492537313433,0.507462686567,0.413,0.3583102
PF09984.6,0.27,0.614318,721,126,161.365041681608,0.438095238095,0.438095238095,0.561904761905,0.3795,0.2046632
PF09985.6,0.173,0.430169,,230,60.90579302735218,,,,,0.3544579
PF09987.6,0.042,0.169756,,388,34.3466120283986,,,,,0.6207911
PF09988.6,0.209,0.342316,,165,125.9819292023079,,,,,0.5026443
PF09989.6,0.175,0.458011,,218,191.18920019159185,,,,,0.4352279
PF09990.6,0.268,0.286195,,100,183.76218217886972,,,,,0.3961905
PF09991.6,0.118,0.382056,,280,722.2024448809931,,,,,0.5673077
PF09992.6,0.373,0.570767,4769,173,676.713334734965,0.605080831409,0.605080831409,0.394919168591,0.6709,0.0678392
PF09994.6,0.25,0.495362,4673,250,538.609659537946,0.4992,0.4992,0.5008,0.5099,0.2321429
PF09995.6,0.142,0.435011,,228,354.12035448215005,,,,,0.5054672
PF09996.6,0.444,0.48091,1002,115,454.741906676879,0.475694444444,0.475694444444,0.524305555556,0.626,0.1363636
PF09997.6,0.158,0.458743,,141,176.10702370077956,,,,,0.4724044
PF09998.6,0.189,0.4561,,179,128.0686192541367,,,,,0.4411173
PF09999.6,0.155,0.512673,,141,69.75186078964977,,,,,0.3887689
PF10000.6,0.299,0.503011,1010,70,281.133778964429,0.497142857143,0.497142857143,0.502857142857,0.3464,0.2064815
PF10001.6,0.137,0.20314,,120,2035.6201007615145,,,,,0.4224867
PF10002.6,0.175,0.339019,,140,63.922744925148976,,,,,0.551203
PF10003.6,0.211,0.516374,,134,164.49025204743265,,,,,0.3828068
PF10004.6,0.189,0.443151,,157,73.39982283798078,,,,,0.4947449
PF10005.6,0.206,0.468222,,91,151.6098493489849,,,,,0.2627451
PF10006.6,0.638,0.70475,12334,68,576.024361952796,0.582352941176,0.582352941176,0.417647058824,0.8093,0.05035971
PF10007.6,0.706,0.671808,100884,78,7128.45374281561,0.579487179487,0.579487179487,0.420512820513,0.6152,0.05517241
PF10008.6,0.199,0.30266,,91,52.316560417229134,,,,,0.310956
PF10009.6,0.147,0.440487,,396,391.9118761265062,,,,,0.4986065
PF10011.6,0.090,0.404275,,414,357.1770269853879,,,,,0.5443377
PF10012.6,0.454,0.554053,11953,88,404.114389005716,0.563636363636,0.563636363636,0.436363636364,0.5253,0.07457983
PF10014.6,0.194,0.472005,976,189,192.458370770455,0.467230443975,0.467230443975,0.532769556025,0.3957,0.3328982
PF10015.6,0.262,0.308757,91,77,26.4739162153636,0.269430051813,0.269430051813,0.730569948187,0.3065,0.404674
PF10016.6,0.205,0.516871,,201,60.13006589736952,,,,,0.3766272
PF10017.6,0.31,0.507178,2420,122,729.318330708028,0.465573770492,0.465573770492,0.534426229508,0.2809,0.2470152
PF10018.6,0.076,0.342284,,251,89.82903572436622,,,,,0.6001143
PF10020.6,0.195,0.472709,,147,96.84879892059146,,,,,0.3856153
PF10021.6,0.15,0.494276,1120,138,300.928807379611,0.385507246377,0.385507246377,0.614492753623,0.2742,0.4222438
PF10022.6,0.398,0.641545,,343,175.11540776006012,,,,,0.1203704
PF10023.6,0.147,0.375818,,319,313.685370931664,,,,,0.5715759
PF10025.6,0.435,0,2687,55,408.669718727194,0.36231884058,0.36231884058,0.63768115942,0.6872,0.1434938
PF10026.6,0.132,0.195124,26077,152,2647.40238751676,0.421052631579,0.421052631579,0.578947368421,0.3092,0.5228133
PF10027.6,0.196,0.309383,,150,244.03059312551818,,,,,0.5228306
PF10028.6,0.161,0.294218,,179,93.50031944225827,,,,,0.572288
PF10029.6,0.299,0.230191,,142,100.80777770450547,,,,,0.3233256
PF10030.6,0.095,0.488734,,189,99.87043429230924,,,,,0.4292866
PF10032.6,0.153,0.458772,,185,143.31321666670556,,,,,0.4724044
PF10033.6,0.084,0.437591,,337,182.24581558634455,,,,,0.5018821
PF10034.6,0.088,0.35488,14765,488,1463.64323155622,0.345901639344,0.345901639344,0.654098360656,0.4252,0.5896078
PF10035.6,0.38,0.564748,11679,55,1222.89573894619,0.5,0.5,0.5,0.4049,0.1392565
PF10036.6,0.116,0.236128,,254,102.26211291597701,,,,,0.6149589
PF10037.6,0.135,0,65499,353,5889.36214679501,0.408833522084,0.408833522084,0.591166477916,0.3942,0.5422476
PF10038.6,0.307,0.39221,,70,212.58601540358455,,,,,0.3091203
PF10039.6,0.067,0.151529,,245,8323.654336850363,,,,,0.565003
PF10040.6,0.262,0.46323,797,109,210.266904674035,0.52380952381,0.52380952381,0.47619047619,NA,0.2191235
PF10041.6,0.561,0.713708,48605,59,8172.45391367722,0.5,0.5,0.5,0.5718,0.05141844
PF10042.6,0.139,0.472332,,212,133.3848100700033,,,,,0.4051296
PF10043.6,0.308,0.238349,,89,1437.86752908955,,,,,0.3078169
PF10044.6,0.215,0.271337,,96,52.73738429908879,,,,,0.491457
PF10045.6,0.231,0.293746,,103,84.37684825948618,,,,,0.4627592
PF10046.6,0.256,0.241944,284,81,24.4639591452387,0.28078817734,0.28078817734,0.71921182266,0.2318,0.4172556
PF10047.6,0.275,0.238343,,65,167.74644206989007,,,,,0.3774086
PF10048.6,0.228,0.523508,,56,119.36312708009537,,,,,0.1901688
PF10049.6,0.327,0.151099,,52,312.599409023209,,,,,0.1880597
PF10051.6,0.097,0.40859,,163,22.62857142857144,,,,,0.5386709
PF10052.6,0.265,0.587758,483,91,173.816942740148,0.342105263158,0.342105263158,0.657894736842,0.389,0.25623
PF10053.6,0.135,0.335621,,197,54.3537878787879,,,,,0.5362973
PF10056.6,0.277,0.337619,,94,121.22675527888237,,,,,0.3726937
PF10057.6,0.337,0.599982,,109,135.30369535576364,,,,,0.1762185
PF10058.6,0.249,0.151385,,51,240.68169730112044,,,,,0.3167095
PF10060.6,0.045,0.322609,,491,142.2525233934077,,,,,0.6131521
PF10061.6,0.163,0.49855,123,135,31.5552308802309,0.360946745562,0.360946745562,0.639053254438,0.4299,0.4144323
PF10062.6,0.159,0.556173,,121,29.168614718614737,,,,,0.3194377
PF10063.6,0.199,0.266661,,135,52.53178930242997,,,,,0.5183638
PF10065.6,0.097,0.283653,,264,129.2712517005551,,,,,0.5716756
PF10066.6,0.248,0.413258,,101,292.3946465142101,,,,,0.4304225
PF10067.6,0.224,0.254202,,147,751.7970732585346,,,,,0.476308
PF10069.6,0.204,0.491749,,121,105.99350240580502,,,,,0.3875144
PF10075.6,0.172,0.515832,2036,132,145.530050308203,0.3,0.3,0.7,0.2753,0.3824716
PF10079.6,0.074,0.27764,1176,520,198.276144992381,0.356153846154,0.356153846154,0.643846153846,0.3281,0.5899111
PF10080.6,0.398,0.625954,29020,78,1806.88296882883,0.646153846154,0.646153846154,0.353846153846,0.6041,0.05325444
PF10086.6,0.133,0.175781,1371,193,142.884439599384,0.304347826087,0.304347826087,0.695652173913,0.3789,0.6013208
PF10090.6,0.314,0.576902,198034,153,35672.6337805126,0.490861618799,0.490861618799,0.509138381201,0.5269,0.1674107
PF10091.6,0.171,0.518054,1895,216,144.823875439774,0.335185185185,0.335185185185,0.664814814815,0.3747,0.3797845
PF10096.6,0.35,0.521413,39654,181,2123.54881951001,0.505518763797,0.505518763797,0.494481236203,0.5892,0.1743811
PF10099.6,0.173,0.192618,,191,593.6906778248531,,,,,0.5538218
PF10100.6,0.105,0.265761,64355,352,3701.14260894171,0.414772727273,0.414772727273,0.585227272727,0.366,0.521875
PF10102.6,0.229,0.259208,,83,282.3015007523607,,,,,0.3076506
PF10103.6,0.125,0.372253,1735,336,132.530054570567,0.30119047619,0.30119047619,0.69880952381,0.4066,0.5748723
PF10104.6,0.147,0.554766,,128,190.77024691743765,,,,,0.3231358
PF10105.6,0.179,0.344655,,185,319.51080805740827,,,,,0.5297485
PF10106.6,0.139,0.204171,,151,251.5384605523059,,,,,0.476524
PF10107.6,0.213,0.357862,,159,74.9064796582534,,,,,0.4948381
PF10108.6,0.218,0.418307,15006,180,989.906482178871,0.422222222222,0.422222222222,0.577777777778,0.4159,0.4421
PF10109.6,0.285,0.328485,,86,434.9015748854616,,,,,0.3541888
PF10110.6,0.072,0.349386,,330,3008.92057180291,,,,,0.5952519
PF10111.6,0.147,0.34707,,287,33843.396763112345,,,,,0.327044
PF10112.6,0.144,0.332419,,191,103.11245852339889,,,,,0.590437
PF10113.6,0.040,0.179321,,504,25.999999999999996,,,,,0.5638235
PF10114.6,0.190,0.47175,,169,263.3352857267141,,,,,0.4116689
PF10115.6,0.284,0.555802,,87,173.09652845476487,,,,,0.2366541
PF10116.6,0.199,0.403492,,151,316.92401322262157,,,,,0.4052414
PF10117.6,0.132,0.43177,,316,314.005492655358,,,,,0.508608
PF10118.6,0.241,0.596005,,257,250.4386341957705,,,,,0.2419021
PF10119.6,0.266,0.410759,,84,201.91983597181815,,,,,0.3977415
PF10120.6,0.338,0.618247,558,163,173.07515757933,0.497549019608,0.497549019608,0.502450980392,0.6149,0.1237762
PF10123.6,0.097,0.313444,,323,194.8809382497245,,,,,0.5872
PF10124.6,0.102,0.178,,287,220.51653245625775,,,,,0.5647454
PF10125.6,0.326,0.284418,64742,188,1500.15608636854,0.43829787234,0.43829787234,0.56170212766,0.6692,0.2726445
PF10126.6,0.316,0.505657,4573,97,1186.04091101385,0.572016460905,0.572016460905,0.427983539095,0.5324,0.122191
PF10127.6,0.109,0.366298,,249,2044.3264146900872,,,,,0.5578322
PF10128.6,0.130,0.26869,,243,264.9661289426346,,,,,0.4801231
PF10129.6,0.103,0.344434,,351,13918.789600054612,,,,,0.5985848
PF10130.6,0.486,0.581589,23880,125,4460.42003663247,0.485623003195,0.485623003195,0.514376996805,0.439,0.1141384
PF10131.6,0.046,0.170624,,616,40242.00282767123,,,,,0.6328854
PF10133.6,0.378,0.237776,,60,105.65540869313763,,,,,0.1934052
PF10134.6,0.259,0.445802,3776,174,880.135694460339,0.462068965517,0.462068965517,0.537931034483,0.4397,0.334743
PF10135.6,0.327,0.239474,,52,417.2426117806376,,,,,0.2700596
PF10136.6,0.039,0.311309,,638,112.22306385856528,,,,,0.6200433
PF10137.6,0.411,0.580407,22472,106,2647.66438855555,0.554716981132,0.554716981132,0.445283018868,0.4632,0.07915832
PF10138.6,0.637,0.674413,62240,153,4023.5353096202,0.639686684073,0.639686684073,0.360313315927,0.5086,0.05970149
PF10140.6,0.087,0.307726,,353,62.93658276253118,,,,,0.6155256
PF10141.6,0.135,0.419685,,203,213.53787735682485,,,,,0.5247525
PF10142.6,0.083,0.208562,,375,103465.87663533834,,,,,0.5262925
PF10143.6,0.216,0.534384,1554,162,119.346541445398,0.474074074074,0.474074074074,0.525925925926,0.1957,0.2527339
PF10144.6,0.218,0.305201,,160,1759.0827042162102,,,,,0.4862981
PF10145.6,0.137,0.509404,,200,732.3261041655189,,,,,0.3945602
PF10146.6,0.077,0.226919,,244,51559.28174413582,,,,,0.5853928
PF10147.6,0.093,0.380767,4355,196,1199.78721191782,0.29387755102,0.29387755102,0.70612244898,0.2932,0.5686315
PF10148.6,0.129,0.150504,,226,55.38984507122614,,,,,0.6050232
PF10149.6,0.084,0.174559,,289,83.80787527804135,,,,,0.6060137
PF10150.6,0.113,0.282694,6870,258,899.951948543027,0.410852713178,0.410852713178,0.589147286822,0.2723,0.5610679
PF10151.6,0.033,0.268114,,668,61.27595144782519,,,,,0.6366734
PF10152.6,0.074,0.256899,,207,36200.048390909215,,,,,0.6076424
PF10153.6,0.212,0.346323,,118,174.9370346285469,,,,,0.496497
PF10154.6,0.046,0.176663,,544,81.24933688890063,,,,,0.6284022
PF10155.6,0.225,0.544407,,125,140.19388133760629,,,,,0.3373016
PF10156.6,0.05,0.327791,652,523,171.022903332151,0.25993883792,0.25993883792,0.740061162079,0.1796,0.6098962
PF10157.6,0.150,0.295662,,144,79.57250327970735,,,,,0.585543
PF10158.6,0.152,0.522825,,131,83.38018832922646,,,,,0.3744762
PF10159.6,0.240,0.251348,,88,128.7178699795798,,,,,0.4467742
PF10160.6,0.092,0.222634,,255,45.99545491552784,,,,,0.6307841
PF10161.6,0.182,0.232907,,76,59.79529541669641,,,,,0.5434871
PF10162.6,0.152,0.231801,,117,361.8038730450459,,,,,0.5017913
PF10163.6,0.382,0.679361,447,83,162.794149672424,0.317307692308,0.317307692308,0.682692307692,0.3274,0.1418269
PF10164.6,0.129,0.200946,,96,846.0129924645539,,,,,0.4743623
PF10165.6,0.063,0.350686,,428,121.62598610678567,,,,,0.5935621
PF10166.6,0.176,0.291728,,134,69.75757995181995,,,,,0.5498103
PF10167.6,0.166,0.483348,,111,64.1940653424753,,,,,0.4392097
PF10168.6,0.043,0.210615,,705,145.39800640263707,,,,,0.6061491
PF10169.6,0.162,0.163999,,118,60.247766701395705,,,,,0.5707004
PF10170.6,0.144,0.189366,,94,2909.365596641367,,,,,0.4206199
PF10171.6,0.212,0.268917,,165,74.09192035241287,,,,,0.496497
PF10172.6,0.310,0.272149,,63,59.01477767357604,,,,,0.3036885
PF10173.6,0.257,0.408913,,176,119.77609202468373,,,,,0.4151614
PF10175.6,0.244,0.157567,,121,129.05314639009626,,,,,0.4379121
PF10176.6,0.119,0.37083,,212,92.38870261026595,,,,,0.5765711
PF10177.6,0.090,0.12118,,144,5025.531974139345,,,,,0.5843362
PF10178.6,0.273,0.638057,499,83,94.7590072649797,0.413461538462,0.413461538462,0.586538461538,0.4465,0.1708428
PF10179.6,0.054,0.1486,,323,69.59954707289812,,,,,0.4860588
PF10180.6,0.329,0.345219,,63,153.5282942702222,,,,,0.2665739
PF10181.6,0.206,0.232997,,74,185.8141968307752,,,,,0.3543241
PF10182.6,0.15,0.229882,141,150,49.2827528957542,0.429333333333,0.429333333333,0.570666666667,0.2736,0.5001199
PF10183.6,0.152,0.244625,,116,99.42532920808553,,,,,0.5841386
PF10184.6,0.337,0.400439,22501,103,1752.0202918058,0.56976744186,0.56976744186,0.43023255814,0.6082,0.1839139
PF10185.6,0.133,0.245537,498,141,50.5198226523387,0.376770538244,0.376770538244,0.623229461756,0.2252,0.541975
PF10186.6,0.089,0.405148,1492,278,156.207635467536,0.286330935252,0.286330935252,0.713669064748,0.2225,0.5433371
PF10187.6,0.238,0.380158,,102,100.52569373135401,,,,,0.450824
PF10188.6,0.192,0.462705,,171,62.60249517212701,,,,,0.4666481
PF10189.6,0.123,0.444677,417,225,78.7957255404177,0.293072824156,0.293072824156,0.706927175844,0.2498,0.4930484
PF10190.6,0.229,0.327148,,106,94.00769242753091,,,,,0.4666836
PF10191.6,0.035,0.226216,,730,202.31196305394639,,,,,0.6363918
PF10192.6,0.133,0.405002,,253,319.7679285680957,,,,,0.5435415
PF10193.6,0.436,0.557727,1018,107,150.889064702239,0.365671641791,0.365671641791,0.634328358209,0.4648,0.1418312
PF10195.6,0.248,0.414634,,57,51.15127843114767,,,,,0.4304225
PF10198.6,0.133,0.408314,,137,114.1351689000468,,,,,0.5388801
PF10199.6,0.102,0.0993754,,144,90.91987944891441,,,,,0.5946139
PF10200.6,0.209,0.274204,,96,140.21326935076135,,,,,0.5026443
PF10203.6,0.251,0.59298,,68,128.96568670921815,,,,,0.247651
PF10204.6,0.073,0.217398,,274,70.0125818052959,,,,,0.6267729
PF10205.6,0.179,0.23872,,101,163.27337997849398,,,,,0.5465375
PF10206.6,0.257,0.273424,,102,79.83406183206017,,,,,0.4151614
PF10208.6,0.132,0.367519,412,144,71.7722299966595,0.325,0.325,0.675,0.2214,0.5785859
PF10209.6,0.194,0.551641,,121,110.89926012839508,,,,,0.3288309
PF10210.6,0.174,0.464534,313,96,86.3128548100584,0.333333333333,0.333333333333,0.666666666667,0.2033,0.4639551
PF10211.6,0.123,0.41517,,187,178.8763080528517,,,,,0.5314961
PF10212.6,0.048,0.253968,,521,238.15964771453295,,,,,0.6375155
PF10213.6,0.216,0.39842,3528,108,540.951790275749,0.459259259259,0.459259259259,0.540740740741,0.4479,0.4074074
PF10214.6,0.020,0.0850456,,913,14292.134012421164,,,,,0.6099543
PF10216.6,0.091,0.387116,,351,66.38485597391107,,,,,0.562301
PF10217.6,0.190,0.47807,,89,87.43667546026467,,,,,0.4466825
PF10218.6,0.199,0.380927,,126,90.73543890801619,,,,,0.4036227
PF10222.6,0.032,0.13823,,621,2672.9777860757226,,,,,0.5938506
PF10223.6,0.196,0.512791,,242,83.44268645925592,,,,,0.346227
PF10224.6,0.337,0.382919,761,69,69.3566324062084,0.416184971098,0.416184971098,0.583815028902,0.2583,0.2531707
PF10225.6,0.069,0.214508,,243,74.11961610601482,,,,,0.6340359
PF10226.6,0.096,0.262437,,202,25944.68601727874,,,,,0.5793725
PF10228.6,0.104,0.279987,,249,100.66695925291151,,,,,0.5500618
PF10229.6,0.072,0.342686,,261,111.38072753670458,,,,,0.5998856
PF10230.6,0.124,0.283903,,291,53554.46274354203,,,,,0.4447977
PF10231.6,0.192,0.566103,,124,79.65803284831846,,,,,0.2971129
PF10232.6,0.092,0.266507,,251,57.53929355183355,,,,,0.6104445
PF10233.6,0.197,0.438386,,113,89.33113886564117,,,,,0.5016336
PF10234.6,0.094,0.243722,,265,89.36351122376077,,,,,0.6296535
PF10235.6,0.129,0.575609,,89,89.09255778642293,,,,,0.2820658
PF10236.6,0.115,0.429787,1117,260,123.50004515402,0.346153846154,0.346153846154,0.653846153846,0.3136,0.5116052
PF10237.6,0.269,0.546661,,163,127.63058136989622,,,,,0.2493857
PF10238.6,0.143,0.170998,,154,110.79255794686303,,,,,0.5070423
PF10239.6,0.081,0.188343,,307,104.81996805988089,,,,,0.6165975
PF10240.6,0.078,0.103102,,237,87.72657297690752,,,,,0.5303493
PF10241.6,0.251,0.34634,,86,97.86184621206611,,,,,0.4262811
PF10242.6,0.244,0.283375,15423,160,2464.04765375424,0.4625,0.4625,0.5375,0.4624,0.4130792
PF10243.6,0.033,0.0977974,,575,83.71452632337424,,,,,0.6216172
PF10244.6,0.185,0.473669,285,89,57.6047048649411,0.295964125561,0.295964125561,0.704035874439,0.2735,0.4540965
PF10245.6,0.107,0.394649,423,240,54.2379992308496,0.308333333333,0.308333333333,0.691666666667,0.1937,0.5537927
PF10246.6,0.152,0.166315,52901,105,5449.10291900925,0.479087452471,0.479087452471,0.520912547529,0.4033,0.3856305
PF10247.6,0.243,0.221889,,66,92.2458097702186,,,,,0.4406548
PF10248.6,0.127,0.0506247,,167,124.91600078473336,,,,,0.4252481
PF10249.6,0.229,0.270261,,126,49.669593349011436,,,,,0.4666836
PF10250.6,0.09,0.371666,7100,280,277.371279372371,0.345714285714,0.345714285714,0.654285714286,0.2994,0.575912
PF10251.6,0.292,0.327016,338,90,84.5070332422094,0.235555555556,0.235555555556,0.764444444444,0.4017,0.3396989
PF10252.6,0.266,0.233769,,78,147.22802995521852,,,,,0.3977415
PF10253.6,0.092,0.343775,,167,141.38736694612757,,,,,0.599198
PF10254.6,0.050,0.131782,,422,80.32116560415821,,,,,0.5801312
PF10255.6,0.067,0.291912,1150,396,110.627756034797,0.241414141414,0.241414141414,0.758585858586,0.235,0.6306291
PF10256.6,0.217,0.325893,,129,286.46688150961495,,,,,0.4879158
PF10257.6,0.079,0.325655,,358,83.17500686377569,,,,,0.6114803
PF10258.6,0.287,0.609937,522,84,117.244947097468,0.342857142857,0.342857142857,0.657142857143,0.503,0.2177092
PF10259.6,0.045,0.136581,,353,363.5709004986739,,,,,0.6240687
PF10260.6,0.229,0.346675,,73,88.42913148757128,,,,,0.4666836
PF10261.6,0.132,0.408202,,226,140.609922288261,,,,,0.5390713
PF10262.6,0.413,0.627654,1577,74,238.584174991569,0.464864864865,0.464864864865,0.535135135135,0.5656,0.1293397
PF10263.6,0.122,0.33883,,182,656.1224905015564,,,,,0.5322089
PF10264.6,0.396,0.63827,65045,62,3536.77503279068,0.477419354839,0.477419354839,0.522580645161,0.1076,0.1151026
